,,,,,,,,84.583µs,63.291µs,61.666µs,78.167µs
,,,,,,,,88.584µs,76.25µs,58.208µs,90.5µs
,,,,,,,,71.791µs,68.583µs,59.417µs,87.833µs
,,,,,,,,82.042µs,74.75µs,55.875µs,74.542µs
,,,,,,,,85.167µs,79.291µs,46.792µs,109.791µs
,,,,,,,,66.25µs,71.791µs,46.417µs,88.709µs
,,,,,,,,69.083µs,70.292µs,46.292µs,122.708µs
,,,,,,,,75.667µs,73.916µs,61.417µs,76.959µs
,,,,,,,,67.541µs,64.834µs,49.792µs,75.708µs
,,,,,,,,79.959µs,93.625µs,53.084µs,93.25µs
,,,,,,,,90.292µs,85.958µs,43.167µs,77.792µs
,,,,,,,,89.75µs,85.542µs,55.875µs,75.75µs
,,,,,,,,99.625µs,61.542µs,63.5µs,93.5µs
,,,,,,,,90.875µs,64.959µs,52.708µs,97.5µs
,,,,,,,,69.917µs,79µs,40.875µs,109.834µs
,,,,,,,,124.291µs,98.208µs,48.666µs,88.958µs
,,,,,,,,67.875µs,73.375µs,47.25µs,101.958µs
,,,,,,,,105.166µs,69.958µs,49.666µs,85µs
,,,,,,,,81.542µs,66.833µs,47.333µs,118.583µs
,,,,,,,,124.541µs,90.75µs,54.792µs,93.5µs
,,,,,,,,90.833µs,90.792µs,61.458µs,77.75µs
,,,,,,,,83.083µs,71.292µs,51.416µs,94.417µs
,,,,,,,,80.5µs,85.75µs,55.833µs,82.958µs
,,,,,,,,72.792µs,105.291µs,44.333µs,90.667µs
,,,,,,,,70.083µs,107.791µs,71.334µs,81.875µs
,,,,,,,,75.666µs,73.958µs,49.041µs,91.542µs
,,,,,,,,100.75µs,99.958µs,52.542µs,85.5µs
,,,,,,,,86.083µs,92.708µs,72.292µs,105.292µs
,,,,,,,,81.708µs,96.792µs,300.125µs,118.625µs
,,,,,,,,65.333µs,83.625µs,178.208µs,78.875µs
,,,,,,,,100.125µs,66.084µs,88.875µs,105.292µs
,,,,,,,,68.833µs,88.75µs,105.083µs,78.209µs
,,,,,,,,82.75µs,76.625µs,60.959µs,96.958µs
,,,,,,,,83.833µs,117.375µs,126.375µs,90.458µs
,,,,,,,,88.833µs,70.292µs,82.084µs,101.5µs
,,,,,,,,81.334µs,83.75µs,98.25µs,79.292µs
,,,,,,,,89.125µs,78.25µs,75.25µs,86.375µs
,,,,,,,,79.334µs,70.375µs,99.958µs,72.959µs
,,,,,,,,64.834µs,105.5µs,89.458µs,75.75µs
,,,,,,,,99.292µs,80.416µs,117.667µs,94.375µs
,,,,,,,,69.375µs,91.875µs,92.417µs,87.542µs
,,,,,,,,95.458µs,60.583µs,79.208µs,70.375µs
,,,,,,,,73.959µs,72.083µs,80.833µs,70.416µs
,,,,,,,,81.625µs,86.708µs,103.542µs,76.292µs
,,,,,,,,77.667µs,76.958µs,92.958µs,84.125µs
,,,,,,,,99.834µs,93.708µs,78.542µs,95.5µs
,,,,,,,,88.125µs,87.792µs,82.667µs,71.459µs
,,,,,,,,79µs,70.791µs,87.292µs,104.75µs
,,,,,,,,59.709µs,72.417µs,80.875µs,90.167µs
,,,,,,,,81.375µs,84.208µs,70.958µs,133.791µs
,,,,,,,,69.75µs,91.75µs,68.208µs,87.833µs
,,,,,,,,72.417µs,77.084µs,94.584µs,82µs
,,,,,,,,75.666µs,66µs,107µs,91.583µs
,,,,,,,,94.208µs,90.75µs,78.625µs,72.875µs
,,,,,,,,79.5µs,78.917µs,82.167µs,99.375µs
,,,,,,,,65.583µs,77.5µs,64.625µs,71µs
,,,,,,,,70.125µs,72.709µs,66.875µs,58.75µs
,,,,,,,,69.334µs,89.917µs,56.791µs,68.875µs
,,,,,,,,80.25µs,115.333µs,51.458µs,103.458µs
,,,,,,,,91.208µs,62.583µs,48µs,112.5µs
,,,,,,,,91.208µs,98.5µs,61.541µs,88.875µs
,,,,,,,,68.292µs,68.75µs,70.458µs,93.291µs
,,,,,,,,81.958µs,71.667µs,46.667µs,77.958µs
,,,,,,,,78.5µs,89.959µs,52.375µs,93.708µs
,,,,,,,,81.667µs,99.333µs,43.917µs,82.208µs
,,,,,,,,69.083µs,59µs,65.584µs,84.875µs
,,,,,,,,84.875µs,106.791µs,56.25µs,104.083µs
,,,,,,,,102.666µs,64.708µs,55.583µs,95.041µs
,,,,,,,,83.958µs,86µs,45.875µs,98.625µs
,,,,,,,,81.166µs,84.167µs,67.5µs,75.625µs
,,,,,,,,123.375µs,91.75µs,57.208µs,76.833µs
,,,,,,,,98.125µs,101.542µs,53.875µs,79.375µs
,,,,,,,,63.625µs,86.25µs,47.042µs,82.458µs
,,,,,,,,74.833µs,72.709µs,54.042µs,70.084µs
,,,,,,,,82.208µs,93.209µs,55.541µs,92.625µs
,,,,,,,,68.333µs,87.417µs,62.5µs,88.542µs
,,,,,,,,82.75µs,81.083µs,55.583µs,97.583µs
,,,,,,,,64.958µs,97.5µs,65.917µs,89.875µs
,,,,,,,,72.583µs,66.958µs,75.125µs,81.208µs
,,,,,,,,65.708µs,67.208µs,68.042µs,86.167µs
,,,,,,,,75.459µs,50.333µs,49.083µs,85µs
,,,,,,,,86.917µs,83.208µs,53.083µs,77.625µs
,,,,,,,,74.917µs,95.375µs,44.708µs,77.75µs
,,,,,,,,101.625µs,75.083µs,45.292µs,87.916µs
,,,,,,,,82.459µs,56.708µs,46µs,102.791µs
,,,,,,,,103.875µs,94.167µs,52.959µs,79.75µs
,,,,,,,,89.875µs,77.917µs,43.792µs,73.833µs
,,,,,,,,93.541µs,69.958µs,54.25µs,76.25µs
,,,,,,,,76.459µs,75.917µs,59.041µs,66.417µs
,,,,,,,,84.709µs,89.125µs,47.667µs,113.875µs
,,,,,,,,71.417µs,57.708µs,53.292µs,92.625µs
,,,,,,,,102.584µs,85.625µs,56.667µs,103.792µs
,,,,,,,,92.584µs,79.75µs,49.625µs,86.708µs
,,,,,,,,82.917µs,70.583µs,74.75µs,69.167µs
,,,,,,,,67.75µs,65.375µs,54.416µs,85.917µs
,,,,,,,,81µs,68.375µs,62.541µs,83.5µs
,,,,,,,,80.25µs,68.042µs,64.375µs,84µs
,,,,,,,,87.208µs,69.917µs,54.083µs,80.833µs
,,,,,,,,92.208µs,96.625µs,44.25µs,89.75µs
,,,,,,,,72.167µs,83.25µs,66.209µs,99.125µs
,,,,,,,,74.584µs,100.417µs,83.083µs,111.833µs
,,,,,,,,81.5µs,90.417µs,57.333µs,113.417µs
,,,,,,,,83µs,91.625µs,51.917µs,83.042µs
,,,,,,,,93µs,80.5µs,61.375µs,81.584µs
,,,,,,,,74.25µs,70.958µs,56.959µs,93.75µs
,,,,,,,,73.291µs,81.083µs,46.917µs,84.542µs
,,,,,,,,95.333µs,71.125µs,44.584µs,88.542µs
,,,,,,,,66.542µs,73.75µs,50.875µs,89.75µs
,,,,,,,,76.833µs,59.459µs,43.125µs,139.292µs
,,,,,,,,73.709µs,88.375µs,48.667µs,87.833µs
,,,,,,,,76.667µs,89.042µs,50.666µs,78.084µs
,,,,,,,,61.541µs,67.583µs,52.458µs,94.375µs
,,,,,,,,68.333µs,84.584µs,51.5µs,63.208µs
,,,,,,,,64.333µs,72.541µs,61.833µs,77.75µs
,,,,,,,,101.083µs,81.667µs,51.667µs,82.75µs
,,,,,,,,75.083µs,85.042µs,54.125µs,87.792µs
,,,,,,,,78.25µs,87.708µs,45.209µs,83.292µs
,,,,,,,,74.625µs,71.291µs,42.625µs,92.042µs
,,,,,,,,78.166µs,73.375µs,47.833µs,72.917µs
,,,,,,,,79.042µs,83.916µs,48.916µs,124.542µs
,,,,,,,,79.291µs,78.416µs,59.084µs,87.709µs
,,,,,,,,74.834µs,91.625µs,51.75µs,73.958µs
,,,,,,,,87.458µs,82.666µs,40.583µs,76.708µs
,,,,,,,,79.958µs,77.708µs,68.583µs,88.834µs
,,,,,,,,75.25µs,113µs,49.333µs,156.083µs
,,,,,,,,61.375µs,89µs,67.167µs,103.792µs
,,,,,,,,66.125µs,80.792µs,52.708µs,82.625µs
,,,,,,,,67.5µs,88.625µs,47.958µs,98.917µs
,,,,,,,,82.208µs,92.792µs,47.625µs,79.416µs
,,,,,,,,70.792µs,71.666µs,45.708µs,90.708µs
,,,,,,,,99.75µs,100.541µs,46.542µs,104.125µs
,,,,,,,,74.875µs,87.417µs,67.042µs,79.875µs
,,,,,,,,68.208µs,57.417µs,62.459µs,82.875µs
,,,,,,,,84.208µs,77.416µs,58.75µs,109.792µs
,,,,,,,,78.583µs,79.875µs,47.917µs,104.292µs
,,,,,,,,85.042µs,82.417µs,40.5µs,90.583µs
,,,,,,,,83.792µs,77.375µs,51µs,73.334µs
,,,,,,,,66.333µs,71.292µs,47.875µs,135.042µs
,,,,,,,,71.375µs,78.958µs,74.833µs,81.125µs
,,,,,,,,75.666µs,72µs,51.833µs,99.666µs
,,,,,,,,75.5µs,82.084µs,57.708µs,94.166µs
,,,,,,,,107.5µs,76.875µs,58.625µs,76.292µs
,,,,,,,,74.875µs,74µs,41.25µs,111µs
,,,,,,,,80.166µs,125.959µs,55.541µs,59.917µs
,,,,,,,,60.5µs,82.458µs,49.834µs,82.75µs
,,,,,,,,78.542µs,107.958µs,50.042µs,85.709µs
,,,,,,,,79.459µs,79.583µs,47.167µs,88.666µs
,,,,,,,,87.375µs,91.459µs,47.458µs,82.458µs
,,,,,,,,82.041µs,61.083µs,45.75µs,81.959µs
,,,,,,,,88.958µs,76.208µs,51.584µs,95.709µs
,,,,,,,,66.667µs,81.584µs,68.042µs,63.833µs
,,,,,,,,86.625µs,83.583µs,89.75µs,98.292µs
,,,,,,,,72µs,81.375µs,62.833µs,68.125µs
,,,,,,,,78.167µs,90.5µs,68.041µs,90.042µs
,,,,,,,,69.542µs,71.459µs,45.083µs,92.958µs
,,,,,,,,93.416µs,67.959µs,58.583µs,72.208µs
,,,,,,,,87.5µs,61.75µs,51.209µs,84.209µs
,,,,,,,,77.583µs,74.625µs,78.958µs,84.084µs
,,,,,,,,82.417µs,102.625µs,61.875µs,71.708µs
,,,,,,,,76.375µs,83.25µs,56.833µs,78.458µs
,,,,,,,,69.666µs,65.916µs,47.042µs,108.791µs
,,,,,,,,69.042µs,80.333µs,58.25µs,83.667µs
,,,,,,,,91.542µs,84.75µs,45.333µs,90.709µs
,,,,,,,,76.125µs,75.416µs,57.875µs,94.959µs
,,,,,,,,112.709µs,83.875µs,59.708µs,113.167µs
,,,,,,,,75.792µs,88.792µs,45.708µs,75.375µs
,,,,,,,,96.792µs,70.5µs,68.541µs,74.5µs
,,,,,,,,67.083µs,67.917µs,44.041µs,83.542µs
,,,,,,,,82.791µs,65µs,54.125µs,99.333µs
,,,,,,,,82.709µs,114.375µs,56.75µs,93.375µs
,,,,,,,,70.042µs,96.083µs,58.5µs,92.25µs
,,,,,,,,61.458µs,72.875µs,45.291µs,77.083µs
,,,,,,,,75.25µs,89.334µs,62.75µs,67.583µs
,,,,,,,,80.417µs,63.792µs,43.5µs,86.916µs
,,,,,,,,78.417µs,94.125µs,55.666µs,74.708µs
,,,,,,,,89.166µs,61µs,49.208µs,87.791µs
,,,,,,,,82.125µs,70.583µs,48.417µs,85.75µs
,,,,,,,,71.5µs,77.958µs,60.167µs,121.416µs
,,,,,,,,99.541µs,79.5µs,47.833µs,94.625µs
,,,,,,,,81.542µs,95.833µs,45.334µs,72.5µs
,,,,,,,,73.583µs,81.375µs,50.708µs,103.125µs
,,,,,,,,81.041µs,95.5µs,42.875µs,73.709µs
,,,,,,,,70.125µs,84.917µs,46.541µs,86.542µs
,,,,,,,,97.959µs,74.209µs,58.5µs,95.334µs
,,,,,,,,71.833µs,90.5µs,64.125µs,90.209µs
,,,,,,,,73.833µs,82.375µs,56.25µs,98.459µs
,,,,,,,,110µs,58.917µs,49.25µs,93.875µs
,,,,,,,,98.958µs,78.75µs,39.084µs,102.583µs
,,,,,,,,164.833µs,77.125µs,46.792µs,105.375µs
,,,,,,,,89.709µs,91.834µs,49.917µs,102.334µs
,,,,,,,,95.208µs,85.125µs,53.708µs,97.167µs
,,,,,,,,104µs,80.666µs,43.709µs,94.5µs
,,,,,,,,83.5µs,75.375µs,48.375µs,76.333µs
,,,,,,,,70.625µs,71.959µs,45.75µs,76.667µs
,,,,,,,,137.25µs,77.541µs,55.792µs,104.291µs
,,,,,,,,77.792µs,89.833µs,50.209µs,116.5µs
,,,,,,,,80.459µs,137.291µs,66.458µs,125.209µs
,,,,,,,,80.25µs,100.041µs,77.167µs,126.292µs
,,,,,,,,85.458µs,111.208µs,58.458µs,91.791µs
,,,,,,,,80.417µs,64µs,45.5µs,85.5µs
,,,,,,,,66.458µs,78.083µs,61.875µs,77.625µs
,,,,,,,,63.25µs,81.917µs,53.875µs,101.667µs
,,,,,,,,68.167µs,68.458µs,48.083µs,85.667µs
,,,,,,,,93.208µs,99.833µs,45.208µs,63.083µs
,,,,,,,,83.833µs,64.667µs,54.417µs,80.5µs
,,,,,,,,107.542µs,101.167µs,47.375µs,70.917µs
,,,,,,,,76.083µs,64.375µs,42.584µs,79.458µs
,,,,,,,,76.166µs,77.25µs,89.916µs,79.583µs
,,,,,,,,68.958µs,70.916µs,53.25µs,74.417µs
,,,,,,,,78.625µs,64.417µs,46.917µs,110.958µs
,,,,,,,,91.5µs,49.916µs,48.75µs,91.417µs
,,,,,,,,102.208µs,73µs,56.375µs,84.792µs
,,,,,,,,65.708µs,98.959µs,50.584µs,106.708µs
,,,,,,,,117.75µs,76.333µs,62.625µs,80.75µs
,,,,,,,,68.5µs,58.125µs,61.333µs,88.5µs
,,,,,,,,78.375µs,116.959µs,45.625µs,90.25µs
,,,,,,,,121.792µs,85.583µs,58.709µs,83.75µs
,,,,,,,,336.541µs,68.625µs,52.75µs,84.458µs
,,,,,,,,81.834µs,90µs,44.375µs,118.334µs
,,,,,,,,129.708µs,75.417µs,53.708µs,105.625µs
,,,,,,,,58.708µs,66.25µs,50.708µs,71.041µs
,,,,,,,,47.25µs,67.958µs,53.125µs,75.375µs
,,,,,,,,54.125µs,70.916µs,50.041µs,86.25µs
,,,,,,,,55.167µs,74.75µs,51.417µs,82.667µs
,,,,,,,,59.792µs,92.833µs,78.167µs,143.209µs
,,,,,,,,61.708µs,89.75µs,50.042µs,59.417µs
,,,,,,,,48.667µs,127.417µs,63.542µs,91.167µs
,,,,,,,,52.5µs,88.791µs,58.792µs,72.709µs
,,,,,,,,56.166µs,106.875µs,48.125µs,92.416µs
,,,,,,,,42.208µs,80.542µs,260.334µs,84.167µs
,,,,,,,,44.25µs,91.459µs,150.792µs,112.709µs
,,,,,,,,44µs,77.834µs,120.667µs,84.25µs
,,,,,,,,44µs,91.459µs,103.208µs,87.708µs
,,,,,,,,44.458µs,97.208µs,93.292µs,74.917µs
,,,,,,,,43.5µs,67.75µs,73.458µs,83.25µs
,,,,,,,,43.125µs,74.625µs,91.208µs,108.958µs
,,,,,,,,50.333µs,75.333µs,85.791µs,91.834µs
,,,,,,,,44.292µs,74.791µs,91.083µs,90.875µs
,,,,,,,,44.333µs,91.167µs,76.834µs,66.875µs
,,,,,,,,37.334µs,60.25µs,74.208µs,82.625µs
,,,,,,,,42.625µs,100.166µs,90.917µs,85.917µs
,,,,,,,,43.875µs,90.459µs,79.875µs,91.25µs
,,,,,,,,45.416µs,61.041µs,73.584µs,63.208µs
,,,,,,,,45.292µs,89.958µs,74.708µs,61.791µs
,,,,,,,,42.792µs,112.125µs,71.792µs,81.792µs
,,,,,,,,69.583µs,90.583µs,101.375µs,95.083µs
,,,,,,,,47.5µs,91.625µs,81.834µs,98µs
,,,,,,,,44.458µs,81.166µs,64.708µs,89.292µs
,,,,,,,,47.541µs,89.75µs,107.542µs,69.584µs
,,,,,,,,52.083µs,98.625µs,114.375µs,98.25µs
,,,,,,,,64.584µs,58.375µs,104.625µs,84.625µs
,,,,,,,,33.917µs,84.416µs,92.875µs,89.959µs
,,,,,,,,44.333µs,69.209µs,124.709µs,113.666µs
,,,,,,,,254.459µs,70.417µs,72µs,111.042µs
,,,,,,,,62.125µs,77.75µs,83.166µs,93.542µs
,,,,,,,,56.417µs,85.417µs,79.958µs,88.917µs
,,,,,,,,59.833µs,86.834µs,96.042µs,63.667µs
,,,,,,,,42.334µs,78.166µs,80.458µs,77.125µs
,,,,,,,,44.75µs,92.833µs,88.333µs,77.25µs
,,,,,,,,42.583µs,76.542µs,115.292µs,97.5µs
,,,,,,,,39.125µs,75.458µs,104.875µs,270.916µs
,,,,,,,,41.75µs,75.834µs,127.5µs,124.209µs
,,,,,,,,45.75µs,54.375µs,87.5µs,76.916µs
,,,,,,,,68.584µs,81.791µs,120.542µs,156.667µs
,,,,,,,,37.625µs,68.458µs,145.375µs,84.792µs
,,,,,,,,41.958µs,91.959µs,82.084µs,83.375µs
,,,,,,,,50.583µs,79.75µs,176.667µs,81.834µs
,,,,,,,,50.792µs,70.458µs,80.875µs,72.083µs
,,,,,,,,44.833µs,79.834µs,88.875µs,118.709µs
,,,,,,,,50.459µs,56.791µs,95.5µs,112.75µs
,,,,,,,,54.875µs,92.083µs,112.875µs,72.75µs
,,,,,,,,54.208µs,98.792µs,87.916µs,88.334µs
,,,,,,,,64.5µs,81.667µs,88.375µs,74.333µs
,,,,,,,,38.875µs,74.625µs,106.292µs,92.292µs
,,,,,,,,60.167µs,93.042µs,117.042µs,77.041µs
,,,,,,,,47.958µs,99.583µs,94.833µs,84.25µs
,,,,,,,,54.208µs,99.75µs,108.5µs,95.667µs
,,,,,,,,56.416µs,70.458µs,97.375µs,93.25µs
,,,,,,,,56.375µs,110.542µs,85.5µs,86.084µs
,,,,,,,,49.333µs,82.875µs,81.208µs,81.125µs
,,,,,,,,53.459µs,79.958µs,91.042µs,80.125µs
,,,,,,,,41.875µs,83.792µs,97.5µs,105.541µs
,,,,,,,,43.334µs,85.125µs,108.917µs,99.083µs
,,,,,,,,56.458µs,84.25µs,85.417µs,73.959µs
,,,,,,,,48.208µs,54.25µs,111.167µs,79.167µs
,,,,,,,,37.542µs,90.208µs,92.209µs,118.416µs
,,,,,,,,50.833µs,74µs,91.541µs,106.417µs
,,,,,,,,43.917µs,87.792µs,83.667µs,105.709µs
,,,,,,,,42.875µs,74.042µs,88.458µs,82.875µs
,,,,,,,,48.167µs,92.959µs,81.292µs,99.334µs
,,,,,,,,39.834µs,77.708µs,87.125µs,93.459µs
,,,,,,,,46.542µs,63.875µs,72.792µs,92.875µs
,,,,,,,,48.291µs,92.583µs,84.5µs,79.75µs
,,,,,,,,47.916µs,73.042µs,90.417µs,92.167µs
,,,,,,,,45.959µs,87.75µs,78.833µs,78.625µs
,,,,,,,,49.25µs,89.042µs,88.625µs,59.334µs
,,,,,,,,49.583µs,72.292µs,111.959µs,80.167µs
,,,,,,,,53.708µs,275.292µs,134.042µs,78.417µs
,,,,,,,,45.875µs,84.833µs,71.125µs,84.166µs
,,,,,,,,42.417µs,97.792µs,91µs,114.625µs
,,,,,,,,40.209µs,91.25µs,84.375µs,86.75µs
,,,,,,,,53.5µs,77.041µs,69.541µs,87.5µs
,,,,,,,,55.791µs,67.333µs,94.708µs,92.583µs
,,,,,,,,52.958µs,85.458µs,102.709µs,89.209µs
,,,,,,,,53.625µs,70.75µs,67.417µs,81.417µs
,,,,,,,,55.5µs,92.25µs,85.916µs,81.458µs
,,,,,,,,39.25µs,75.833µs,80.125µs,80.5µs
,,,,,,,,41.166µs,70.833µs,79.625µs,79.875µs
,,,,,,,,44.417µs,65.125µs,84.75µs,100.792µs
,,,,,,,,44.459µs,66.292µs,54.917µs,85.042µs
,,,,,,,,42.917µs,67.875µs,67.125µs,87.5µs
,,,,,,,,58.875µs,101.125µs,81.208µs,85.041µs
,,,,,,,,51.416µs,99.042µs,120.209µs,66.458µs
,,,,,,,,40.5µs,98.166µs,94.875µs,78.541µs
,,,,,,,,50.584µs,95.958µs,93.084µs,116.667µs
,,,,,,,,48.583µs,79.916µs,110.042µs,103.584µs
,,,,,,,,39.958µs,79.291µs,92.041µs,79.208µs
,,,,,,,,45.292µs,115.666µs,83.959µs,90µs
,,,,,,,,39.791µs,112.5µs,82.125µs,78.542µs
,,,,,,,,38.708µs,94.959µs,74.666µs,112.042µs
,,,,,,,,56.125µs,84.375µs,63µs,128.792µs
,,,,,,,,68.125µs,91.25µs,82.875µs,103.625µs
,,,,,,,,42.084µs,85.667µs,70.834µs,91.166µs
,,,,,,,,50.75µs,69.667µs,98.042µs,62µs
,,,,,,,,59.5µs,81.416µs,91.25µs,71.542µs
,,,,,,,,58.417µs,91.459µs,84.833µs,76.125µs
,,,,,,,,44.083µs,93.125µs,67.584µs,71.459µs
,,,,,,,,32.959µs,62.208µs,106.583µs,78.042µs
,,,,,,,,43.875µs,110µs,82.125µs,82.791µs
,,,,,,,,39.959µs,70.25µs,98.917µs,90µs
,,,,,,,,44.667µs,74.125µs,79.625µs,97.084µs
,,,,,,,,44.834µs,98.792µs,88.125µs,80.584µs
,,,,,,,,40.292µs,86.208µs,85.166µs,77.417µs
,,,,,,,,42.834µs,88.75µs,93.25µs,75µs
,,,,,,,,53.208µs,74.958µs,110.583µs,69.75µs
,,,,,,,,42.375µs,60.584µs,99.916µs,66.75µs
,,,,,,,,48.5µs,67.625µs,106.333µs,73.375µs
,,,,,,,,44.625µs,73.292µs,110.458µs,104.125µs
,,,,,,,,52.583µs,72.958µs,92.666µs,82.792µs
,,,,,,,,43µs,105µs,106.792µs,95.583µs
,,,,,,,,50.208µs,80.416µs,112.792µs,94.708µs
,,,,,,,,52.667µs,72.083µs,97.042µs,100.916µs
,,,,,,,,51.5µs,95.917µs,71.5µs,77.625µs
,,,,,,,,101µs,82.5µs,84.458µs,70.292µs
,,,,,,,,61.167µs,61.084µs,88.292µs,94.375µs
,,,,,,,,60.417µs,63.375µs,89.958µs,77.25µs
,,,,,,,,58.5µs,76.209µs,81.959µs,78.792µs
,,,,,,,,61.833µs,67.167µs,102.042µs,79.792µs
,,,,,,,,44.042µs,101.833µs,85.125µs,87.125µs
,,,,,,,,54.083µs,79.417µs,114.875µs,69.541µs
,,,,,,,,51.458µs,82.541µs,142.625µs,53.75µs
,,,,,,,,51.417µs,65.209µs,144.083µs,96.375µs
,,,,,,,,61.292µs,82.416µs,110.583µs,84.083µs
,,,,,,,,69.667µs,86.166µs,157.083µs,94.917µs
,,,,,,,,46.958µs,70.292µs,85.917µs,96.042µs
,,,,,,,,43.541µs,76.666µs,93.959µs,78.792µs
,,,,,,,,52.125µs,65µs,94.25µs,91.333µs
,,,,,,,,49.417µs,81.375µs,97.25µs,69.042µs
,,,,,,,,53.958µs,101.084µs,82.917µs,100.375µs
,,,,,,,,41.166µs,77.625µs,69.042µs,97.209µs
,,,,,,,,49.584µs,77.708µs,97.917µs,109.666µs
,,,,,,,,52.667µs,67.708µs,94.459µs,95.209µs
,,,,,,,,40.083µs,78.791µs,77.125µs,142.125µs
,,,,,,,,44.083µs,75.167µs,77.709µs,139.292µs
,,,,,,,,57.875µs,71.417µs,109.916µs,83.125µs
,,,,,,,,50.583µs,69.084µs,76.459µs,72.084µs
,,,,,,,,40.333µs,66.541µs,82.292µs,90.458µs
,,,,,,,,47.334µs,73.75µs,81.25µs,71.834µs
,,,,,,,,49.958µs,77.917µs,101.75µs,76µs
,,,,,,,,86.583µs,75.334µs,97.166µs,80.75µs
,,,,,,,,54.125µs,53.917µs,94.5µs,84.667µs
,,,,,,,,64.041µs,77.833µs,123µs,105.75µs
,,,,,,,,47.625µs,72.25µs,88.375µs,77.875µs
,,,,,,,,52.458µs,98.5µs,89.75µs,74.125µs
,,,,,,,,59.75µs,65.125µs,62.25µs,92.084µs
,,,,,,,,53.792µs,89.833µs,72.041µs,67.25µs
,,,,,,,,61.917µs,74.25µs,87.834µs,105.833µs
,,,,,,,,41.458µs,67.041µs,96.125µs,86.959µs
,,,,,,,,48.75µs,80.084µs,73.375µs,114.917µs
,,,,,,,,54.084µs,83.25µs,89.875µs,104.167µs
,,,,,,,,41.959µs,101.917µs,84.542µs,57.167µs
,,,,,,,,67µs,96.917µs,112.959µs,60.666µs
,,,,,,,,90.25µs,69.875µs,117.458µs,84.875µs
,,,,,,,,48.875µs,87.167µs,70.75µs,68.75µs
,,,,,,,,42.459µs,74.541µs,109.584µs,85.708µs
,,,,,,,,46.542µs,82.292µs,113.583µs,83.458µs
,,,,,,,,42.5µs,72.167µs,62.25µs,61.333µs
,,,,,,,,42.625µs,74.208µs,80µs,90.083µs
,,,,,,,,41.792µs,81.5µs,86.583µs,65µs
,,,,,,,,46.75µs,90.042µs,94.75µs,72.708µs
,,,,,,,,41.417µs,88.583µs,76.583µs,63.791µs
,,,,,,,,47.416µs,62.666µs,68.75µs,71.625µs
,,,,,,,,44.375µs,87µs,73.666µs,80.333µs
,,,,,,,,45.166µs,85.083µs,88.166µs,66.125µs
,,,,,,,,58.667µs,289.916µs,80.209µs,85.5µs
,,,,,,,,41.833µs,223.166µs,100.917µs,83.458µs
,,,,,,,,42.125µs,155.25µs,86.167µs,83.208µs
,,,,,,,,47.834µs,88.792µs,73.417µs,111.625µs
,,,,,,,,53.625µs,85.083µs,92.833µs,97.458µs
,,,,,,,,46.209µs,87.125µs,111.625µs,88.875µs
,,,,,,,,76.416µs,85.625µs,109.583µs,78.084µs
,,,,,,,,33.667µs,91.292µs,95.083µs,71.375µs
,,,,,,,,54.458µs,83.292µs,59.667µs,101.417µs
,,,,,,,,48.584µs,89.958µs,88.792µs,88.25µs
,,,,,,,,42.75µs,86.833µs,108.042µs,90.291µs
,,,,,,,,48.209µs,77.917µs,83.583µs,132.5µs
,,,,,,,,39.333µs,89.625µs,58.292µs,88.541µs
,,,,,,,,43.292µs,62.125µs,78.875µs,79.584µs
,,,,,,,,36.417µs,89.166µs,128.958µs,92.791µs
,,,,,,,,64.75µs,138.166µs,89.667µs,122.125µs
,,,,,,,,47.542µs,73.542µs,69.125µs,103.708µs
,,,,,,,,43.959µs,72µs,123.708µs,112.042µs
,,,,,,,,48.041µs,83.625µs,96.917µs,106.5µs
,,,,,,,,50.667µs,79.916µs,119.458µs,80.208µs
,,,,,,,,55.625µs,67.916µs,116.208µs,81.875µs
,,,,,,,,55.792µs,82.834µs,122µs,108.417µs
,,,,,,,,41.458µs,84.041µs,85.917µs,144.5µs
,,,,,,,,48.125µs,92.875µs,72.083µs,96.959µs
,,,,,,,,51.875µs,86.375µs,76.708µs,80.25µs
,,,,,,,,49.333µs,94.25µs,61.167µs,81.375µs
,,,,,,,,43.417µs,84.584µs,72.125µs,72.708µs
,,,,,,,,55.208µs,76.167µs,58.084µs,83.417µs
,,,,,,,,49.917µs,72.792µs,59µs,100.584µs
,,,,,,,,72.5µs,78.458µs,76.542µs,83.5µs
,,,,,,,,45.041µs,97.458µs,92.791µs,211.375µs
,,,,,,,,44.25µs,106.75µs,98.166µs,222.25µs
,,,,,,,,53.167µs,78.292µs,75.084µs,149.5µs
,,,,,,,,50.916µs,87µs,70.166µs,95.416µs
,,,,,,,,47.708µs,71.209µs,95.709µs,100.291µs
,,,,,,,,47.667µs,91.958µs,88.292µs,78.917µs
,,,,,,,,56.25µs,76.083µs,128.167µs,80.25µs
,,,,,,,,57µs,84.666µs,62.417µs,97.875µs
,,,,,,,,52.084µs,65.5µs,95.542µs,89.5µs
,,,,,,,,45.667µs,75.792µs,87.584µs,66.667µs
,,,,,,,,47.334µs,63.959µs,89.084µs,87.834µs
,,,,,,,,39.792µs,77.875µs,111.459µs,112.833µs
,,,,,,,,48.792µs,95.125µs,77.75µs,56.667µs
,,,,,,,,57.416µs,75.75µs,97.542µs,85.167µs
,,,,,,,,54.708µs,78.625µs,90.167µs,76.208µs
,,,,,,,,52.916µs,75.875µs,94.125µs,108.666µs
,,,,,,,,48.583µs,67.458µs,100.292µs,92.709µs
