,,,,,,,,56.292µs,105.333µs,296.375µs,99.875µs
,,,,,,,,42.584µs,237.542µs,308.166µs,74µs
,,,,,,,,41.916µs,86.708µs,111.458µs,81.917µs
,,,,,,,,46.959µs,79.792µs,92.292µs,86.834µs
,,,,,,,,41.958µs,66.375µs,60.917µs,64.25µs
,,,,,,,,48.916µs,119.625µs,141.834µs,75.542µs
,,,,,,,,41.792µs,93.375µs,287.084µs,68.041µs
,,,,,,,,51.292µs,81.459µs,121.417µs,85µs
,,,,,,,,55.708µs,82.334µs,267.834µs,77µs
,,,,,,,,37.417µs,70.75µs,280.375µs,91.75µs
,,,,,,,,41.416µs,68.458µs,156.792µs,98.209µs
,,,,,,,,37.541µs,87.333µs,67.375µs,98.083µs
,,,,,,,,41.25µs,85.125µs,215.75µs,106.917µs
,,,,,,,,49.834µs,86.875µs,109.584µs,85.292µs
,,,,,,,,48.041µs,72.958µs,220.875µs,94.167µs
,,,,,,,,41.709µs,97.583µs,247.709µs,78.583µs
,,,,,,,,45.083µs,69.5µs,110.167µs,75.375µs
,,,,,,,,54.708µs,66.667µs,136.416µs,84.375µs
,,,,,,,,46.292µs,76.042µs,228.667µs,62.584µs
,,,,,,,,45.042µs,88.958µs,184.083µs,79.584µs
,,,,,,,,47.041µs,94.292µs,124.667µs,82.834µs
,,,,,,,,40.084µs,112.375µs,136.541µs,106.041µs
,,,,,,,,54.084µs,87.916µs,215.291µs,81.375µs
,,,,,,,,40.875µs,93.834µs,168.417µs,79.334µs
,,,,,,,,50.709µs,70.458µs,243.792µs,78.958µs
,,,,,,,,38.041µs,61.916µs,301.208µs,81.833µs
,,,,,,,,56.458µs,75.375µs,217.584µs,71.958µs
,,,,,,,,48.459µs,74.333µs,198.417µs,89.625µs
,,,,,,,,52.625µs,74.542µs,62.458µs,81µs
,,,,,,,,50.875µs,89.041µs,110.25µs,87.208µs
,,,,,,,,50.083µs,76.333µs,190.667µs,89.666µs
,,,,,,,,41.875µs,92.291µs,95.208µs,84.75µs
,,,,,,,,44.125µs,92.458µs,88.791µs,92.292µs
,,,,,,,,41.5µs,74.292µs,102.042µs,77.167µs
,,,,,,,,43.125µs,76.291µs,267.792µs,90.5µs
,,,,,,,,40.875µs,80.5µs,207.625µs,113.292µs
,,,,,,,,52.667µs,91.333µs,104.125µs,92.5µs
,,,,,,,,51.666µs,92.125µs,59.708µs,62.917µs
,,,,,,,,35.25µs,77.709µs,125.625µs,84.209µs
,,,,,,,,65.291µs,72.834µs,111.875µs,78.75µs
,,,,,,,,40.084µs,83.333µs,135.208µs,72.125µs
,,,,,,,,45.042µs,83.667µs,102.25µs,86.791µs
,,,,,,,,49.458µs,74.125µs,214.375µs,87.5µs
,,,,,,,,50.375µs,83µs,306.292µs,92.875µs
,,,,,,,,48.209µs,74.583µs,635.417µs,75.458µs
,,,,,,,,43.459µs,69.542µs,90.625µs,71.542µs
,,,,,,,,51.875µs,85.666µs,92.875µs,102.458µs
,,,,,,,,44.292µs,98.042µs,179.875µs,142.333µs
,,,,,,,,87.208µs,131.834µs,341.667µs,96.375µs
,,,,,,,,68.167µs,80.125µs,155.458µs,73.5µs
,,,,,,,,61.166µs,81.875µs,102.208µs,94.125µs
,,,,,,,,43.916µs,80.584µs,203.167µs,137.25µs
,,,,,,,,115.125µs,85.416µs,176.542µs,104.041µs
,,,,,,,,120.333µs,76.792µs,104.792µs,82.709µs
,,,,,,,,82.917µs,101.25µs,78.209µs,96.583µs
,,,,,,,,56.458µs,77.75µs,93.666µs,118.125µs
,,,,,,,,71.25µs,64.584µs,161.708µs,91.458µs
,,,,,,,,54.083µs,84.458µs,181.417µs,93.583µs
,,,,,,,,95.208µs,85.833µs,173.583µs,77.708µs
,,,,,,,,60.125µs,88.459µs,183.167µs,58.625µs
,,,,,,,,77.125µs,91.917µs,65.791µs,85.709µs
,,,,,,,,88.166µs,62.875µs,149.625µs,71.708µs
,,,,,,,,74.708µs,69.833µs,135.708µs,82.083µs
,,,,,,,,70.042µs,75.791µs,105.125µs,97.792µs
,,,,,,,,54µs,70.041µs,162.125µs,84.208µs
,,,,,,,,56.375µs,61.125µs,108.875µs,77.959µs
,,,,,,,,49.167µs,77.5µs,103.459µs,101.792µs
,,,,,,,,43.083µs,89.459µs,85.583µs,99.458µs
,,,,,,,,47.167µs,82.25µs,148.667µs,85.792µs
,,,,,,,,43.166µs,86.417µs,67.583µs,85µs
,,,,,,,,42.917µs,108.959µs,137.791µs,89.709µs
,,,,,,,,54.417µs,60.625µs,308.5µs,80.583µs
,,,,,,,,52.375µs,64.208µs,84.875µs,92.709µs
,,,,,,,,41.167µs,61.875µs,125.458µs,96.083µs
,,,,,,,,54.458µs,94.042µs,83.25µs,60.625µs
,,,,,,,,56.792µs,97.875µs,89.25µs,56.417µs
,,,,,,,,49.875µs,78.834µs,97.334µs,63.958µs
,,,,,,,,46.334µs,85.459µs,98.167µs,52.166µs
,,,,,,,,46.667µs,77.667µs,85.25µs,50µs
,,,,,,,,50.333µs,63.375µs,109.167µs,53.584µs
,,,,,,,,44.459µs,67.25µs,150.541µs,52.875µs
,,,,,,,,46.625µs,68.542µs,89.292µs,48.209µs
,,,,,,,,42.083µs,67.791µs,113.875µs,47.125µs
,,,,,,,,39.708µs,77.416µs,113.25µs,60.084µs
,,,,,,,,56.625µs,90.834µs,97.417µs,40.75µs
,,,,,,,,38.5µs,98.416µs,76.292µs,50.833µs
,,,,,,,,50.125µs,83.291µs,82.625µs,62.375µs
,,,,,,,,75.542µs,88.916µs,85.291µs,52.708µs
,,,,,,,,48.459µs,91.959µs,90.166µs,51.084µs
,,,,,,,,51.5µs,93.292µs,87.333µs,47.375µs
,,,,,,,,44.417µs,81.791µs,125.667µs,56.625µs
,,,,,,,,42.5µs,87.917µs,82.208µs,56.416µs
,,,,,,,,39.709µs,88.292µs,86.708µs,51.875µs
,,,,,,,,45.667µs,69.209µs,80.958µs,41.125µs
,,,,,,,,42.25µs,95.459µs,124.084µs,52.834µs
,,,,,,,,42.5µs,101.834µs,88.458µs,54.5µs
,,,,,,,,59.75µs,95.667µs,91.75µs,54.75µs
,,,,,,,,54.25µs,91.5µs,104.959µs,50.584µs
,,,,,,,,38.584µs,97.375µs,88.667µs,57.667µs
,,,,,,,,49.167µs,61.542µs,112.041µs,62.458µs
,,,,,,,,257.291µs,88.625µs,93µs,48.584µs
,,,,,,,,73.167µs,145.042µs,95.208µs,52.792µs
,,,,,,,,88.208µs,89.25µs,106.917µs,48.334µs
,,,,,,,,42.084µs,96.167µs,103.75µs,54.542µs
,,,,,,,,53.959µs,82.958µs,137.333µs,47.958µs
,,,,,,,,61.5µs,79.042µs,164.625µs,49.708µs
,,,,,,,,43.292µs,85µs,169.917µs,46.084µs
,,,,,,,,62.75µs,73.542µs,525.041µs,62.084µs
,,,,,,,,59.708µs,67.875µs,303.541µs,46.042µs
,,,,,,,,55.584µs,77.334µs,200.375µs,57.792µs
,,,,,,,,42.334µs,74.084µs,104.125µs,54.375µs
,,,,,,,,50.375µs,73.084µs,137.041µs,50.333µs
,,,,,,,,50.209µs,73µs,120.833µs,39.083µs
,,,,,,,,44.083µs,77.834µs,168.583µs,57.833µs
,,,,,,,,56.417µs,77.917µs,96.791µs,55.875µs
,,,,,,,,43µs,94.5µs,74.291µs,57.75µs
,,,,,,,,46.792µs,85.167µs,70.042µs,47.417µs
,,,,,,,,45.125µs,71.375µs,51.959µs,54.083µs
,,,,,,,,45.667µs,88.958µs,58.209µs,47.125µs
,,,,,,,,48.917µs,98.375µs,55.375µs,40.916µs
,,,,,,,,57.041µs,84.5µs,57.584µs,48.25µs
,,,,,,,,51.292µs,72.75µs,53.875µs,57.875µs
,,,,,,,,44.25µs,70.875µs,499.209µs,55.209µs
,,,,,,,,41.875µs,77.875µs,148µs,57.083µs
,,,,,,,,51.75µs,71.292µs,77.834µs,55.583µs
,,,,,,,,51.5µs,95.666µs,124.25µs,51.458µs
,,,,,,,,37.666µs,86.291µs,151.125µs,53.584µs
,,,,,,,,71.458µs,74.458µs,86.292µs,57.292µs
,,,,,,,,63.292µs,79.458µs,171.958µs,61.5µs
,,,,,,,,46.75µs,107.583µs,63.917µs,47.083µs
,,,,,,,,40.25µs,51.416µs,72.583µs,62.041µs
,,,,,,,,38.333µs,81.459µs,52.417µs,42.833µs
,,,,,,,,45.458µs,58µs,59.875µs,56.667µs
,,,,,,,,54.084µs,78.125µs,82.708µs,64.125µs
,,,,,,,,36.541µs,100.958µs,99.125µs,47.291µs
,,,,,,,,46µs,96.041µs,93.625µs,54.083µs
,,,,,,,,35.375µs,80.375µs,77.5µs,57.334µs
,,,,,,,,50.542µs,79.417µs,49.375µs,48.209µs
,,,,,,,,42.583µs,72.375µs,59.75µs,52.583µs
,,,,,,,,47.833µs,79.375µs,67.291µs,54.541µs
,,,,,,,,41.167µs,84.958µs,79.25µs,312.625µs
,,,,,,,,44.292µs,91.833µs,72.666µs,88.667µs
,,,,,,,,34.792µs,85.208µs,84.958µs,62.458µs
,,,,,,,,48.208µs,89.709µs,103.375µs,76.125µs
,,,,,,,,52.625µs,68.459µs,57.333µs,75.959µs
,,,,,,,,33.167µs,82.042µs,60.708µs,64.5µs
,,,,,,,,46.375µs,77.125µs,59.416µs,47.333µs
,,,,,,,,40µs,64.167µs,50.666µs,47.375µs
,,,,,,,,47.167µs,85.709µs,63.042µs,64.042µs
,,,,,,,,46.709µs,90.916µs,53.25µs,61.417µs
,,,,,,,,59.542µs,84.084µs,47.5µs,61.542µs
,,,,,,,,35.084µs,75.459µs,53.75µs,52.5µs
,,,,,,,,44.458µs,84.125µs,57.75µs,39µs
,,,,,,,,61.458µs,76.375µs,50.959µs,64.584µs
,,,,,,,,48.75µs,68.708µs,53.709µs,44.208µs
,,,,,,,,42.041µs,78.333µs,46.5µs,54.042µs
,,,,,,,,45.958µs,86.75µs,61.417µs,49.042µs
,,,,,,,,43.875µs,62.291µs,55.208µs,57.125µs
,,,,,,,,52.625µs,64.125µs,63.667µs,57.5µs
,,,,,,,,54.75µs,86.792µs,55.167µs,52.833µs
,,,,,,,,47.25µs,102.333µs,47.375µs,52.167µs
,,,,,,,,50.375µs,83.875µs,48µs,45µs
,,,,,,,,51.125µs,90.583µs,48.791µs,49.75µs
,,,,,,,,44.209µs,71.041µs,57.917µs,68.041µs
,,,,,,,,47.25µs,73.208µs,51.375µs,64.708µs
,,,,,,,,48.5µs,59.709µs,49.833µs,49.667µs
,,,,,,,,50.917µs,80.292µs,50.917µs,49.708µs
,,,,,,,,36.833µs,75.5µs,41.125µs,57.416µs
,,,,,,,,43.584µs,116.708µs,61.709µs,48.042µs
,,,,,,,,43.291µs,95.542µs,69.083µs,55.833µs
,,,,,,,,41.375µs,86.375µs,45.625µs,51.458µs
,,,,,,,,48.875µs,69.584µs,41.167µs,40.667µs
,,,,,,,,52.875µs,84.667µs,50.75µs,51.084µs
,,,,,,,,42.625µs,69.917µs,50.292µs,59.333µs
,,,,,,,,56.042µs,78.458µs,55.167µs,47.125µs
,,,,,,,,60.25µs,76.208µs,57.083µs,46.292µs
,,,,,,,,46.792µs,77.834µs,55.875µs,52.125µs
,,,,,,,,43.5µs,96.417µs,57.667µs,39.459µs
,,,,,,,,45.166µs,80.792µs,61.125µs,45.583µs
,,,,,,,,35.625µs,75.708µs,66.167µs,62µs
,,,,,,,,51.25µs,96.792µs,58.25µs,42.792µs
,,,,,,,,40.166µs,90.834µs,48.458µs,47.084µs
,,,,,,,,45.334µs,75.958µs,77.291µs,53.291µs
,,,,,,,,52.209µs,93.917µs,44.334µs,48.666µs
,,,,,,,,48.375µs,83.25µs,49.417µs,51µs
,,,,,,,,37.375µs,140.125µs,51.417µs,38.209µs
,,,,,,,,42.5µs,73µs,54.625µs,52.667µs
,,,,,,,,52.667µs,62.042µs,52.875µs,60µs
,,,,,,,,44.792µs,98.75µs,47.792µs,55.25µs
,,,,,,,,45.292µs,73.166µs,51.625µs,44.791µs
,,,,,,,,47.875µs,68µs,53.584µs,52.083µs
,,,,,,,,54.417µs,93.834µs,51.333µs,61.875µs
,,,,,,,,50µs,292.5µs,45.5µs,58.25µs
,,,,,,,,49.833µs,78.291µs,59.333µs,51.917µs
,,,,,,,,55.875µs,96.208µs,62.333µs,67.125µs
,,,,,,,,44.166µs,184.167µs,61.083µs,71.292µs
,,,,,,,,49.584µs,71.583µs,44.291µs,45.375µs
,,,,,,,,46.625µs,82.25µs,54.166µs,58.5µs
,,,,,,,,48.791µs,70.5µs,74.792µs,46.916µs
,,,,,,,,44.375µs,77.042µs,55.25µs,50.75µs
,,,,,,,,44.875µs,55.834µs,55.916µs,39.5µs
,,,,,,,,50.833µs,67.958µs,43.166µs,51.416µs
,,,,,,,,49.625µs,65.75µs,69.875µs,105.25µs
,,,,,,,,34.875µs,87.667µs,51.5µs,55.916µs
,,,,,,,,60µs,75.042µs,44.75µs,48.334µs
,,,,,,,,51.958µs,89.25µs,77.916µs,62.708µs
,,,,,,,,59.167µs,63.791µs,43.459µs,57.958µs
,,,,,,,,62.084µs,62.084µs,67.5µs,47.334µs
,,,,,,,,57.375µs,97.875µs,78.667µs,72.542µs
,,,,,,,,54.583µs,88.167µs,48.792µs,49.667µs
,,,,,,,,48.75µs,106.833µs,51.75µs,45.125µs
,,,,,,,,43.667µs,86.333µs,54.291µs,47.75µs
,,,,,,,,65.209µs,67.083µs,61.25µs,55µs
,,,,,,,,38.125µs,96.25µs,51.708µs,67.208µs
,,,,,,,,43.75µs,84.25µs,47.625µs,52.333µs
,,,,,,,,59.667µs,75µs,51.791µs,60.916µs
,,,,,,,,47.333µs,78.959µs,62.291µs,56.875µs
,,,,,,,,35.666µs,74.541µs,60.167µs,48.666µs
,,,,,,,,46.209µs,98.709µs,48µs,53.208µs
,,,,,,,,39.708µs,65.625µs,73.666µs,48.417µs
,,,,,,,,42.708µs,72.125µs,51.125µs,62.042µs
,,,,,,,,35.958µs,83.25µs,50.958µs,54.459µs
,,,,,,,,50.083µs,58.125µs,57.417µs,52.583µs
,,,,,,,,46.875µs,75.5µs,57.875µs,43.667µs
,,,,,,,,53.708µs,100.834µs,56.042µs,43.417µs
,,,,,,,,45.958µs,83.625µs,57.708µs,50.25µs
,,,,,,,,40.833µs,84.792µs,53.209µs,51.667µs
,,,,,,,,37µs,73.75µs,55.5µs,50.209µs
,,,,,,,,79.959µs,62.25µs,57.542µs,47.583µs
,,,,,,,,42.083µs,79.208µs,61.708µs,39.791µs
,,,,,,,,48.042µs,79.75µs,57.833µs,58.041µs
,,,,,,,,41.5µs,90.375µs,51.625µs,45.834µs
,,,,,,,,51.5µs,80.5µs,74.459µs,48.25µs
,,,,,,,,72.584µs,78.375µs,57.625µs,63.875µs
,,,,,,,,46.958µs,83.834µs,43.458µs,55.125µs
,,,,,,,,48.208µs,92.084µs,48.459µs,128.25µs
,,,,,,,,75.125µs,107.584µs,65.625µs,58.458µs
,,,,,,,,69.5µs,99.208µs,45.041µs,69.875µs
,,,,,,,,57.625µs,81µs,89.208µs,44.666µs
,,,,,,,,47.875µs,78.958µs,115.625µs,79.917µs
,,,,,,,,45.708µs,66.875µs,88.083µs,76.208µs
,,,,,,,,53.042µs,90.583µs,79.291µs,83.583µs
,,,,,,,,49.833µs,71.541µs,50.125µs,57.209µs
,,,,,,,,85.125µs,88.5µs,108.375µs,46.084µs
,,,,,,,,89.083µs,71.834µs,71.833µs,59.041µs
,,,,,,,,67.541µs,65.875µs,57.167µs,49µs
,,,,,,,,44.333µs,77.292µs,65.834µs,78.542µs
,,,,,,,,55.75µs,69.875µs,59µs,41.708µs
,,,,,,,,39.083µs,78.833µs,54.166µs,57.542µs
,,,,,,,,37.209µs,78.834µs,57.209µs,44.834µs
,,,,,,,,49.166µs,82.667µs,56.458µs,61.5µs
,,,,,,,,41.333µs,86.208µs,47.875µs,52.792µs
,,,,,,,,51.958µs,71.709µs,48.292µs,79.583µs
,,,,,,,,47.5µs,74.666µs,54.333µs,52.959µs
,,,,,,,,37.583µs,87.875µs,58.833µs,47.25µs
,,,,,,,,55.375µs,72.834µs,41.042µs,64.5µs
,,,,,,,,49.625µs,67.208µs,55.125µs,53.167µs
,,,,,,,,40.792µs,73.375µs,45.583µs,47.958µs
,,,,,,,,42.291µs,83µs,55.459µs,64.708µs
,,,,,,,,52.625µs,79.875µs,68.042µs,51.791µs
,,,,,,,,41.458µs,64.917µs,47.583µs,56.791µs
,,,,,,,,51.125µs,58.75µs,50.125µs,48.917µs
,,,,,,,,49.042µs,82.5µs,46.834µs,47.125µs
,,,,,,,,49.417µs,71.125µs,41.833µs,53.75µs
,,,,,,,,69.375µs,83.125µs,62.708µs,51.417µs
,,,,,,,,62.542µs,77.542µs,66.208µs,54.667µs
,,,,,,,,53.625µs,70.542µs,64.417µs,62.583µs
,,,,,,,,45.584µs,81.5µs,52.459µs,61µs
,,,,,,,,54.333µs,74.875µs,80.667µs,57.708µs
,,,,,,,,43µs,77.916µs,51µs,44.916µs
,,,,,,,,40.625µs,100.25µs,57.5µs,49.583µs
,,,,,,,,37.834µs,134.375µs,62.209µs,45.208µs
,,,,,,,,41.875µs,99.167µs,49.959µs,45.875µs
,,,,,,,,43.708µs,84.167µs,47.542µs,54.916µs
,,,,,,,,51.458µs,92.541µs,54.709µs,61.25µs
,,,,,,,,42.625µs,89.833µs,55.958µs,76.791µs
,,,,,,,,46.209µs,76.666µs,56.708µs,62.958µs
,,,,,,,,44.625µs,90.791µs,64.125µs,309.458µs
,,,,,,,,56.125µs,73.916µs,57.875µs,81.166µs
,,,,,,,,43.542µs,87.125µs,77.375µs,141.416µs
,,,,,,,,47.625µs,82.417µs,49.792µs,65.208µs
,,,,,,,,39.625µs,64.208µs,43.75µs,46.792µs
,,,,,,,,53.833µs,75.292µs,43.75µs,45.875µs
,,,,,,,,38.417µs,75.667µs,53.208µs,46.542µs
,,,,,,,,38.666µs,67.209µs,46.208µs,52µs
,,,,,,,,68.584µs,80.5µs,51.875µs,44.333µs
,,,,,,,,63.625µs,58.542µs,48.25µs,48.542µs
,,,,,,,,49.166µs,70.417µs,44.875µs,78.417µs
,,,,,,,,52.708µs,74.417µs,64.458µs,46.166µs
,,,,,,,,46.708µs,63.625µs,50.583µs,51.958µs
,,,,,,,,46.417µs,84.75µs,47.208µs,45.625µs
,,,,,,,,38.875µs,68.833µs,52.333µs,49.958µs
,,,,,,,,41.792µs,92.167µs,65.792µs,48.666µs
,,,,,,,,37.916µs,116.291µs,59µs,47.208µs
,,,,,,,,43.208µs,88.084µs,54.833µs,51.917µs
,,,,,,,,38.083µs,62.5µs,50.125µs,46.125µs
,,,,,,,,48.25µs,67.584µs,69.917µs,58.666µs
,,,,,,,,47.917µs,65.416µs,40.792µs,58.75µs
,,,,,,,,51.292µs,66.375µs,45.458µs,60.208µs
,,,,,,,,36.5µs,89.208µs,54µs,47.541µs
,,,,,,,,38.959µs,84µs,52.75µs,45.208µs
,,,,,,,,62.167µs,103.792µs,62.792µs,67.666µs
,,,,,,,,55.083µs,66.458µs,57.416µs,59.583µs
,,,,,,,,58.166µs,81.375µs,49.917µs,53.75µs
,,,,,,,,58.833µs,100.625µs,59.709µs,50.208µs
,,,,,,,,48.792µs,68.208µs,58.208µs,43.833µs
,,,,,,,,56.875µs,78.458µs,49.875µs,74.083µs
,,,,,,,,41.167µs,102.084µs,53.042µs,63µs
,,,,,,,,47.917µs,69.375µs,52.459µs,54.542µs
,,,,,,,,43.417µs,75.709µs,47.458µs,47.291µs
,,,,,,,,48.083µs,78.416µs,54.25µs,55.708µs
,,,,,,,,41.917µs,84.125µs,55.084µs,57.292µs
,,,,,,,,46.666µs,67.667µs,50.833µs,51.291µs
,,,,,,,,41.042µs,74.75µs,66.5µs,45.917µs
,,,,,,,,50.25µs,110µs,60.625µs,78µs
,,,,,,,,48µs,79.167µs,58.625µs,56.292µs
,,,,,,,,38.084µs,81.709µs,50.417µs,51.542µs
,,,,,,,,45.542µs,76.25µs,60.083µs,57.542µs
,,,,,,,,42.334µs,75.209µs,47.25µs,44.417µs
,,,,,,,,47.667µs,79.125µs,56.208µs,54.125µs
,,,,,,,,41.417µs,63.125µs,46.5µs,58.666µs
,,,,,,,,38.333µs,74.209µs,64.083µs,48µs
,,,,,,,,42.167µs,67.791µs,62.584µs,57.917µs
,,,,,,,,32.583µs,86.083µs,53.5µs,43.959µs
,,,,,,,,43.5µs,77.583µs,59.125µs,59.958µs
,,,,,,,,47.958µs,94.75µs,42.25µs,51.042µs
,,,,,,,,35µs,77.833µs,46.708µs,53.458µs
,,,,,,,,39.625µs,67.625µs,56.375µs,42.333µs
,,,,,,,,41.375µs,77.334µs,48.958µs,49.292µs
,,,,,,,,49.25µs,77.666µs,41.667µs,55.834µs
,,,,,,,,45.083µs,74.334µs,56.416µs,61.125µs
,,,,,,,,46.708µs,97.875µs,48.584µs,41.708µs
,,,,,,,,48.875µs,69.708µs,55.291µs,51.792µs
,,,,,,,,46.667µs,96.208µs,55.958µs,54.709µs
,,,,,,,,59.292µs,60.584µs,47.333µs,58.667µs
,,,,,,,,42µs,72.041µs,60.958µs,53.667µs
,,,,,,,,48µs,89.333µs,52µs,73.167µs
,,,,,,,,49.375µs,91.583µs,50.25µs,57.084µs
,,,,,,,,52.625µs,74.25µs,60.291µs,49.708µs
,,,,,,,,37.542µs,86.708µs,52.917µs,55.25µs
,,,,,,,,46.417µs,101.084µs,65.333µs,66.667µs
,,,,,,,,44.208µs,68.208µs,65.833µs,67.541µs
,,,,,,,,45.791µs,79.875µs,52.75µs,76.958µs
,,,,,,,,45.708µs,79.666µs,56.292µs,48.584µs
,,,,,,,,43.042µs,102µs,51.042µs,63.208µs
,,,,,,,,41.834µs,77.334µs,45.417µs,47.125µs
,,,,,,,,47.209µs,89.5µs,48.375µs,53.375µs
,,,,,,,,60.916µs,105.333µs,55µs,58.375µs
,,,,,,,,45.542µs,73.875µs,51.208µs,42.625µs
,,,,,,,,51.708µs,102.916µs,58.875µs,48.666µs
,,,,,,,,46.333µs,81.875µs,52.458µs,58.75µs
,,,,,,,,44.084µs,64.375µs,43.791µs,50.917µs
,,,,,,,,45.25µs,71.833µs,49.417µs,55.125µs
,,,,,,,,51.584µs,76µs,51.459µs,46.458µs
,,,,,,,,38.625µs,108.166µs,49.292µs,46.125µs
,,,,,,,,45µs,97.375µs,80.167µs,47.167µs
,,,,,,,,55.25µs,82.291µs,80.5µs,54.042µs
,,,,,,,,50.208µs,89.333µs,50.875µs,40.166µs
,,,,,,,,42.542µs,82.083µs,57.459µs,48.916µs
,,,,,,,,40.166µs,100.625µs,64.791µs,56.375µs
,,,,,,,,48.916µs,90.417µs,88.542µs,87.208µs
,,,,,,,,52.625µs,67.166µs,83.083µs,55.834µs
,,,,,,,,46.291µs,78.542µs,74.5µs,44.583µs
,,,,,,,,39µs,70µs,103.875µs,47.708µs
,,,,,,,,50.167µs,63.25µs,86.166µs,56.583µs
,,,,,,,,41.125µs,83.333µs,95.5µs,68.834µs
,,,,,,,,44.833µs,86.042µs,78.583µs,72.5µs
,,,,,,,,44.959µs,91.125µs,73.375µs,74µs
,,,,,,,,44.542µs,61.458µs,69.208µs,71.5µs
,,,,,,,,44.875µs,80.833µs,56.292µs,85.875µs
,,,,,,,,46.166µs,80µs,70.125µs,74.875µs
,,,,,,,,50.583µs,82.833µs,51.041µs,83.417µs
,,,,,,,,40.416µs,78.833µs,42.917µs,70.542µs
,,,,,,,,52.5µs,83.583µs,56.917µs,48.666µs
,,,,,,,,49.916µs,82.791µs,55.792µs,53.458µs
,,,,,,,,48.667µs,84.084µs,52.375µs,96.125µs
,,,,,,,,44.875µs,96.583µs,50.333µs,84.041µs
,,,,,,,,48.958µs,73.792µs,54.709µs,64.208µs
,,,,,,,,89.959µs,76.375µs,59.209µs,64.917µs
,,,,,,,,58.25µs,97.125µs,64.834µs,53.125µs
,,,,,,,,47.125µs,92.167µs,70.708µs,59.625µs
,,,,,,,,53.584µs,78.167µs,65.25µs,47.5µs
,,,,,,,,48µs,81.75µs,67.542µs,58.167µs
,,,,,,,,41.458µs,78.333µs,63.25µs,67.417µs
,,,,,,,,47.083µs,61.583µs,53.083µs,52.833µs
,,,,,,,,58.417µs,81.459µs,47.25µs,44.375µs
,,,,,,,,55.667µs,72.667µs,68.75µs,42.541µs
,,,,,,,,51.625µs,82.125µs,60.542µs,47µs
,,,,,,,,52.833µs,86.375µs,73.083µs,58.625µs
,,,,,,,,43.167µs,62.709µs,62.459µs,62.708µs
,,,,,,,,47.083µs,69.25µs,58.333µs,40.333µs
,,,,,,,,56.042µs,71.333µs,54.834µs,50.542µs
,,,,,,,,58.208µs,65.5µs,50µs,46.834µs
,,,,,,,,62.542µs,65.5µs,60.625µs,58.125µs
,,,,,,,,46.458µs,62.709µs,52.209µs,62.209µs
,,,,,,,,47.458µs,68.708µs,54.958µs,56.291µs
,,,,,,,,50µs,73.375µs,88.5µs,49.458µs
,,,,,,,,42.166µs,119µs,51.167µs,48.916µs
,,,,,,,,49.334µs,72.5µs,51.542µs,51.375µs
,,,,,,,,46.291µs,78.333µs,62.416µs,46.958µs
,,,,,,,,54.083µs,73.083µs,48.334µs,53µs
,,,,,,,,40.75µs,57.958µs,50.5µs,52.709µs
,,,,,,,,48.375µs,72.709µs,67.75µs,76.166µs
,,,,,,,,43.083µs,116.458µs,59.542µs,48.708µs
,,,,,,,,36.291µs,89.5µs,56.042µs,59.667µs
,,,,,,,,42.958µs,67.875µs,49.75µs,63.083µs
,,,,,,,,52.5µs,82µs,50.041µs,43.084µs
,,,,,,,,50.5µs,72.541µs,48.625µs,75.584µs
,,,,,,,,52.917µs,65.833µs,62.375µs,51.583µs
,,,,,,,,46.625µs,66.542µs,65.209µs,59.5µs
,,,,,,,,60.166µs,82µs,55.583µs,63.792µs
,,,,,,,,47.5µs,63.5µs,49.417µs,56.416µs
,,,,,,,,53.667µs,76µs,57µs,45.292µs
,,,,,,,,58.291µs,79.834µs,54.083µs,46.917µs
,,,,,,,,46.917µs,95.834µs,60.542µs,47.875µs
,,,,,,,,49.25µs,64.875µs,55.375µs,45.875µs
,,,,,,,,48.125µs,80.25µs,50.917µs,54.875µs
,,,,,,,,52.333µs,78.166µs,50.75µs,59.75µs
,,,,,,,,48.667µs,68.333µs,54.25µs,84.208µs
,,,,,,,,43.708µs,95.708µs,52.791µs,61.75µs
,,,,,,,,33.125µs,71.208µs,55µs,48.916µs
,,,,,,,,34.584µs,59.666µs,55.833µs,44.708µs
,,,,,,,,38.584µs,76.625µs,46.208µs,44.917µs
,,,,,,,,48.5µs,77.584µs,46.084µs,46.375µs
,,,,,,,,52.458µs,61.25µs,68.625µs,58.375µs
,,,,,,,,68.417µs,114.334µs,63.084µs,47.125µs
,,,,,,,,37.875µs,77.875µs,62.917µs,54.291µs
,,,,,,,,41.417µs,80.583µs,50.959µs,59.209µs
,,,,,,,,49.208µs,80.375µs,52.25µs,52.833µs
,,,,,,,,52.833µs,78.917µs,69.25µs,46.083µs
,,,,,,,,48.667µs,92.292µs,59.25µs,63.416µs
,,,,,,,,43.75µs,61.792µs,71.709µs,41.666µs
,,,,,,,,40.166µs,107.625µs,69.916µs,66.208µs
,,,,,,,,43.292µs,78.958µs,42.625µs,55.625µs
,,,,,,,,52.709µs,73.167µs,49µs,50.208µs
,,,,,,,,50.541µs,74.417µs,271.666µs,47.5µs
,,,,,,,,56.792µs,93.333µs,146.5µs,62.416µs
,,,,,,,,59.125µs,102.458µs,88.75µs,57.041µs
,,,,,,,,50.417µs,79.125µs,93.042µs,55.042µs
,,,,,,,,50.875µs,83.166µs,103.458µs,61.917µs
,,,,,,,,41.75µs,71.25µs,90.834µs,48.292µs
